,Subtype,FAT2,KRT5,CPA1,CTRB2,CPB1,CELA3A,CTRB1,CPA2,REG1B,CTRC,AMY2A,CEL,KRT14,DNER,TNNT3,RHCG,H19,TENM2,KRT13,KRT6A,IGKV1-12,MUC2,SPINK4,TM4SF20,KRT20,B3GNT6,REG4,BTNL3,HMGCS2,GPA33,ADGRG7,ITLN1,GUCY2C,MUC17,SLC13A2,PRAP1,FEZF1,BTNL8,APOBEC1,TFF1,PHGR1,MYO7B
s71,Consensus_class_1,-1.63980086886136,-1.32442144124612,-1.19726956491896,-0.270003404781017,-0.24907968272871,-1.63980086886136,-1.19726956491896,-0.895191317079274,-0.465693424271284,-1.02323815857143,-1.63980086886136,0.147961392275646,-1.63980086886136,-1.32442144124612,-1.63980086886136,-1.32442144124612,-1.63980086886136,-0.840915061342199,-1.63980086886136,-0.590442994861083,-1.63980086886136,3.00581538577122,0.912505526134851,-1.63980086886136,1.30317409767842,-1.63980086886136,2.56389582389164,-1.32442144124612,1.09692361017077,-0.625784010440419,-0.171229243513123,1.58733599433243,-1.63980086886136,1.12104016424738,0.265760357390445,-1.63980086886136,-1.63980086886136,-0.360778880233525,-0.590442994861083,2.47625864288805,-1.19726956491896,0.924320054888457
s72,Consensus_class_1,-1.41019503780194,-0.368000252895987,-1.07190264041676,-1.22167356810577,-0.915801682748756,-1.45474247273344,-1.68531252263226,-1.68531252263226,-1.30798364004039,-1.68531252263226,-1.48075987013757,-0.796751908372132,-1.41019503780194,-1.01386910542637,-1.44671742707515,-1.33319744211948,-1.17759310186835,-1.11262304226085,-0.752071457518057,0.402353165192269,-1.56171570904856,-0.893222452450855,0.0943976701698259,-0.246536638612253,-1.41019503780194,-1.20274931745417,0.860137415189891,-1.54716670510689,-0.542325811755012,-1.27548479443869,-1.48075987013757,0.176815182379399,-1.19906441796141,-0.917898633215577,-1.37815279994129,-1.62346079371419,-1.01637205046116,-0.97999671134599,-1.30798364004039,2.19582581240868,-1.37815279994129,-0.245019355022591
s73,Consensus_class_1,-1.17845890376609,0.216177965063477,-1.62548149876804,-1.62548149876804,-0.999530154302115,-1.62548149876804,-1.62548149876804,-1.62548149876804,-0.259560564514466,-0.993486598552762,-1.12758432141113,-1.44058001637416,-1.12360935224659,-1.27002341858588,-1.62548149876804,-1.62548149876804,-0.794725896079507,-0.784337996024219,-0.433833316945744,0.983522198904171,-0.480630100789497,-0.430274273092129,-1.23162183647846,0.361177811797164,-0.918104535956116,-1.2368550854782,2.50261140679941,-0.599097419160776,1.19750274558081,-0.437411294806237,0.464023420853906,-1.21141237724154,-0.542073950574617,2.11924707990181,-1.02445826489638,-1.51206133473518,-0.910349308966256,-0.0709651237267286,-0.970001508710126,2.03994142976218,-0.641752487909096,0.471965725230606
s74,Consensus_class_1,-1.59171963371657,-1.59171963371657,-1.59171963371657,-1.59171963371657,-1.28626783688314,-1.26907281315899,-1.59171963371657,-1.59171963371657,-1.59171963371657,-1.59171963371657,-1.51712469614554,-0.156831389772608,-1.51712469614554,-1.26083067336929,-1.26907281315899,-1.15072791461599,-1.01898691662065,-1.46263007596447,-1.20838739649143,0.0158021900368763,-1.2373281444235,0.257505265023787,-1.2373281444235,-1.12205766779827,-0.916154045826258,-1.2775454543999,0.608198880004757,-1.59171963371657,-1.42521049854696,0.128155417473753,-1.04148514425637,-0.495062610910974,-1.59171963371657,0.97386943775378,-1.22255018027603,-1.32415465447863,-1.1111286972401,-0.228897277295001,-0.752768458539292,-0.0199771795385744,-1.51712469614554,1.49617017108532
s75,Consensus_class_1,-1.43292069988613,-0.363529847130019,-1.49139884712887,-1.49139884712887,-1.49139884712887,-1.49139884712887,-1.49139884712887,-1.49139884712887,-1.49139884712887,-1.49139884712887,-1.49139884712887,-1.37464199370303,-1.2768465512285,-1.28305169892217,-1.49139884712887,-1.27078592776306,-1.38462266141918,-0.780882166716141,-1.01041319444883,0.880249550509967,-1.54997748538024,-1.17906300497705,-1.14536786722307,-0.133911186791675,-1.38462266141918,-0.377761147701586,3.26459243248168,-1.13741597427657,1.50295380969738,-0.570764377830265,-1.12200335053215,-1.44857437095717,-1.05285700536522,2.24108036897215,-1.46715850323781,-1.28305169892217,-0.314696886800855,1.33215560567168,-0.843308204039775,3.13680716083261,-0.536717623846597,0.935081912424343
s76,Consensus_class_1,-1.58994899478524,-0.993980369942964,-0.0282946987805619,-0.788404656866093,-0.350772900596743,-1.41324570227148,-0.514474312567888,-0.203359767908775,-0.404524348998986,0.660886943490531,-0.949150144333164,-0.713660630764652,-1.32574069297317,-1.25014478704857,-1.58994899478524,-1.58994899478524,-1.12938045999842,-0.640977235160664,-0.993980369942964,-0.0876580365880755,-1.58994899478524,-0.38961883708937,-0.0782881193498806,-1.58994899478524,-1.58994899478524,-0.637870127582811,2.5698158151174,-0.598832009820454,-0.0470968118609449,-0.601749730694587,-1.58994899478524,-1.58994899478524,-1.03691112404682,1.56310738592665,-1.1712530045762,-0.796435258995254,-1.29822565900083,-0.717181441297392,-1.12938045999842,2.51159136030039,-0.559343217255747,0.664576912139992
s77,Consensus_class_1,-1.58263378200689,-0.975301135133437,0.00104488454381,-0.77070642896833,-0.673419619899209,-1.40232415417017,-0.49212186820216,-0.17767537933879,-0.380788561775435,0.690431990941895,-0.918975787854387,-0.698084960288321,-1.31307794595172,-1.23601883317079,-1.58263378200689,-1.58263378200689,-1.12118999379963,-0.61738074278843,-0.975301135133437,-0.100215095294887,-1.58263378200689,-0.369985956996717,-0.0860058865658107,-1.58263378200689,-1.58263378200689,-0.64311475505931,2.55764883195586,-0.586647554297799,-0.0319437346805804,-0.592674125763323,-1.58263378200689,-1.58263378200689,-1.02551935743135,1.57144301864073,-1.21411687268961,-0.77070642896833,-1.28502535681782,-0.712648801971098,-1.11302028757584,2.49577743753349,-0.53762805473356,0.672213211687115
s78,Consensus_class_1,-1.59247495218876,0.142218622994788,-0.449553514251642,-1.59247495218876,-1.59247495218876,-1.29092748695,-0.54292845878119,-1.59247495218876,-1.06652629521537,-1.59247495218876,-1.43037022095547,-1.0335612721912,-1.29092748695,-1.59247495218876,-1.29092748695,-1.11471831816894,-1.11471831816894,-1.08994487394155,-0.724989063142854,1.83898802710444,-1.3370437827134,4.42124901146779,2.37652124420831,-1.25131716949567,1.54244988181259,0.739363737858003,3.68598749998477,0.0332915934734583,-0.249749285009313,0.992823892939345,-0.685021097727137,1.35914301951013,0.866297258394157,0.809853227960665,-1.59247495218876,-1.29092748695,-0.241470457587585,1.10190006741214,-0.457149247807578,2.65673564956156,0.182777268532382,1.29357687506503
s79,Consensus_class_1,-1.58702677860095,-0.98714484643244,-1.58702677860095,-1.58702677860095,-1.58702677860095,-1.26430791989596,-1.58702677860095,-1.58702677860095,1.3532532211066,0.197607907860418,-1.33510157376621,-0.985082901385174,-1.41232386344532,-1.58702677860095,-1.58702677860095,-1.58702677860095,1.27073122440846,-1.58702677860095,-0.943653674849151,0.152429034381386,-1.0371977749131,2.60562673739715,1.03029292248869,0.311688842911182,0.574172954976507,-0.422678489468641,3.19035562345009,-0.0824819063257532,0.802970304691943,0.310611297074549,0.671502877549784,-0.503968984334147,0.659966714778561,1.92501554579774,-1.44753302429864,-0.221665601140343,-0.285817549136271,0.513304497657207,-0.43220177622101,2.23586047086728,1.24064098031496,1.41359462560684
s80,Consensus_class_1,-1.69337701368266,-1.31259272515026,-1.31259272515026,-1.31259272515026,-1.1608329241355,-1.69337701368266,-1.31259272515026,-1.31259272515026,-1.31259272515026,-1.31259272515026,-1.69337701368266,-0.687969447498124,-1.69337701368266,-1.1608329241355,-1.69337701368266,-1.69337701368266,-1.69337701368266,-0.322907025880139,0.107177442478886,0.519509314717081,-1.69337701368266,-1.31259272515026,-0.132475454833228,0.37253076788577,-1.69337701368266,-1.69337701368266,1.74805210477347,-0.207793535391942,-1.69337701368266,0.259030699521124,-0.955753088099626,0.417701285266562,-1.69337701368266,1.41748296925361,-1.69337701368266,-1.69337701368266,-1.31259272515026,0.2989081100437,-0.542863524788651,1.81490144696515,-1.04804433887473,0.805132820496303
s81,Consensus_class_1,-1.50685369704415,-0.454218802509711,0.584212781536371,0.230965212360108,1.02309257832996,-0.509191977598097,-0.333189300845597,-0.955589910798228,0.503082541370665,-1.08101841112588,-1.19421943054011,-0.320939565022039,-1.32584737882617,-0.655869085689622,-1.7052755571572,-1.31184242543618,-0.311289745748504,-0.630675318354213,-0.767627385909733,0.32123659267601,-0.737824194951682,2.78009471683156,0.900171466926652,-1.33306484240139,-1.43554717221938,-1.03465010021217,2.75603297047939,-0.796439803182357,-1.30503980741973,0.150596232587079,-1.20986716013163,0.195463121919236,-1.27901342372909,0.471343912156608,-1.37999508358162,-1.37168146685206,-1.7052755571572,-0.196442097336046,-0.457161044158762,2.23747758923359,-0.333189300845597,0.615281157667584
s82,Consensus_class_1,-1.47043032912918,-1.47043032912918,-0.850570623899275,-0.850570623899275,-0.619462250128178,-1.47043032912918,-0.850570623899275,-0.850570623899275,-0.850570623899275,-1.47043032912918,-1.47043032912918,0.0913594659542536,-1.47043032912918,-0.619462250128178,-1.47043032912918,-1.47043032912918,-1.47043032912918,-1.47043032912918,0.302283802188862,-1.47043032912918,-1.47043032912918,-0.850570623899275,-1.47043032912918,1.5362068306238,-1.47043032912918,-1.47043032912918,2.46416674087668,-1.47043032912918,-1.47043032912918,-1.47043032912918,-1.47043032912918,-1.47043032912918,-1.47043032912918,2.02042279501305,-1.47043032912918,-1.47043032912918,-0.0456564641741959,0.387283733973075,-0.850570623899275,2.84726852272461,0.20504305752599,1.18550494361126
s83,Consensus_class_1,-1.59173589793106,-1.33066846722538,-1.0892267666993,-0.86581739143138,-0.43733067893046,-1.29914393508077,-1.10759655793802,-1.22473231715951,-1.12671389306824,-0.814761197154638,-0.935025291536765,0.285215404296147,-1.49807698331564,-1.39514087336553,-1.53620393690031,-1.53620393690031,-1.46717075433838,-1.16223113062054,1.10469482579978,-0.0788285709216349,-1.53620393690031,-1.22473231715951,-1.32249632609825,-0.155952730818702,-1.04613371700268,-1.41676175049959,3.03476652161868,-1.30674682138861,1.0414747545482,-0.0540147885761026,-1.06720893535241,-0.638676854135843,-0.831295065140332,1.88104251060939,-1.29914393508077,-0.87477613506225,-0.578087396331273,1.14594266374584,-0.284863919628523,3.06011524344985,-0.554259761469846,1.65709986390553
s84,Consensus_class_1,-1.22602758212288,-0.278910641244251,-1.64669974518046,-1.64669974518046,-1.29940589426792,-1.20132726529752,-1.64669974518046,-0.561719368130624,-1.64669974518046,-0.633339834875792,-1.57919164600715,-0.957411006463546,-1.37007769764306,-1.39538044168214,-1.10753415377872,-1.64669974518046,-1.26932161574397,-0.836472803864637,-1.22602758212288,0.586999980666875,-1.43396826546861,-0.675064746341695,-1.15184199658773,-0.774252698599956,-1.64669974518046,0.109868384213749,1.92674739271981,-1.1231348754691,-0.876349893476857,-0.396193077395017,-0.334455458061416,-0.960240805305191,-1.08146027206306,0.251796693259454,-0.539075280165256,-0.0102753817098594,-0.564607301525967,-0.0450849971438018,-1.096177801839,3.08270157555388,-0.797077839662605,1.16587475121906
s85,Consensus_class_1,-1.34307085532247,-0.490966126756796,-1.76699385008895,-0.758778446728759,-1.09318918485878,-1.76699385008895,-1.76699385008895,-1.76699385008895,-1.45886165347052,-1.76699385008895,-0.555358067226568,-0.444157390611122,-1.62556760588635,-0.874797568691817,-1.27322522299158,-1.76699385008895,-1.34307085532247,-0.955151293953613,-0.0541553993773564,0.972100066301338,-0.581276873633165,-0.92912591928859,-1.30871194036421,-1.70367096348633,-1.34758604392486,-0.894843570316634,2.17973263221435,-1.37588389621646,1.24512334176399,-1.08799325804266,-0.915564005553527,-1.49967870793472,-1.14527838892256,0.655901101525708,0.0796885886513366,-1.33860817221257,-1.122710327533,0.504215328778548,-0.455571127632807,2.27936882618838,-0.646276799141702,0.393068021878491
s86,Consensus_class_1,-1.67971659806025,-1.67971659806025,0.414432732490393,0.386840303288702,0.375492677852923,-1.30003281740135,-0.0062364682273882,-1.67971659806025,-1.67971659806025,-1.38093203502903,-1.52674633888485,-0.144897340483794,-1.67971659806025,-1.67971659806025,-1.67971659806025,-1.32630398172026,-1.19435389916325,-1.09198766975224,-0.891731039611568,-1.21737662765721,-1.67971659806025,-0.937130499317102,-1.42852858560437,-1.67971659806025,-0.623595657330494,-0.686036151296972,3.85213945838685,0.144499179289353,0.915640652879526,1.00493341043778,-0.701076173041289,-0.529782620485337,-0.192579577452649,2.47141316547934,-0.518237978254887,0.0219091238556543,-1.33089180830917,1.1034305560602,-0.427502442390357,3.33278044845986,0.651330948895517,1.06870460176333
s87,Consensus_class_1,-1.30624085010445,-0.418992251647116,-1.68505811700107,-0.027273126349067,-0.489021655664169,-1.37217834080785,-1.61629157986284,-1.68505811700107,-0.831535034888542,-0.941822372257679,-1.28874616404549,-0.902694892845536,-1.51691997005355,-1.45780667197166,-1.27753778138921,-1.42006409513434,-0.713844902763653,-0.836023446025614,-1.07588609878417,-0.847393134388411,-1.54767464554056,-1.33103175799032,-0.915442433227634,-1.37961100969539,-1.68505811700107,-1.43818626728657,-0.902694892845536,-1.37217834080785,-0.173001055071176,-1.3441577258026,-0.744159739569465,-0.900178795409693,-0.155626407112011,0.359467416584583,-0.887759148916478,-0.366355218297334,-1.47935401291601,0.613679441937913,-0.933778989554494,1.23937365418891,-1.36492821115696,0.753346484226537
s88,Consensus_class_1,-1.47045442866309,-0.732340344348493,-1.61317376497866,-1.61317376497866,-0.489005047275696,-1.61317376497866,-1.61317376497866,-1.61317376497866,-1.61317376497866,-1.61317376497866,-1.61317376497866,-1.06946284599459,-1.61317376497866,-1.12764757157438,-1.61317376497866,-1.61317376497866,-1.07288428106996,-0.767729401496197,-0.403084897565936,-0.252848353777527,-1.61317376497866,-1.47045442866309,-0.824130797499643,-1.61317376497866,-1.61317376497866,-0.830516210361923,1.75367671263209,-1.61317376497866,-1.30249087893342,-1.04620007791264,-1.34357408733606,-0.65760779533447,-1.61317376497866,1.44355943052466,-1.07633169021674,-1.13550556054683,-1.61317376497866,-0.327090701416085,0.251904559080044,3.14799589203818,-0.276398912366817,0.584934671195631
s89,Consensus_class_1,-1.70357165219446,-1.07819313613758,0.811596405979336,0.909936399049683,1.25724372010226,-0.637119192475607,1.2533031688217,0.136943992158228,-1.20957685027244,0.2608360333212,-1.42583087747849,0.146326769865925,-1.11889321642649,-1.0851367493019,-1.42017654723777,-1.33783598340833,-1.35986122448387,-0.610666017663438,-0.665829041248057,-0.49322830359653,-0.895243793896441,-1.20654087090556,-0.0013314989165182,-1.09217817010536,-1.70357165219446,1.56306992350178,2.4577808208486,-1.38352075466472,-0.407757042634511,-0.99161460474908,-1.56404996731917,-1.36445173697162,-0.922126740589044,0.489042692780054,-1.05351802358757,0.60992888758624,-0.609629959159268,0.916996195433355,-0.117186187711524,3.23296626807874,0.349893246831837,1.39707416039394
s90,Consensus_class_1,-1.62909727250831,-0.905657978367112,-0.655554631161013,-1.30543128429155,-0.118344158087344,-1.28605710451321,-0.584709487177019,-1.09059619013021,-1.41016309119334,-0.938424455782136,-1.13121771908275,-0.249251291322105,-1.33665898205677,-1.41016309119334,-1.69264334402948,-1.03128127579113,-0.702414646753698,-1.29561437140851,-0.938424455782136,0.679651535077276,-1.42449109181867,0.493719234053394,0.200143773983804,0.118515215053036,-0.731962191342491,-1.44762399583219,1.11428651773489,-1.5248385913098,1.15446566534138,-0.322642758830923,-0.922898640889941,-1.69264334402948,0.446973437147576,0.259568937728529,-1.38358765793177,-0.627908610887223,-1.32592858063111,-0.183561058343018,-0.735154542232597,1.7324890360555,-0.398012683110228,1.07284274570796
s91,Consensus_class_1,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,-0.443509749897629,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,0.96678435290841,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,-0.443509749897629,-1.35196446856175,2.27197716928543,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,-1.35196446856175,1.60851172587549,-1.35196446856175,-1.35196446856175,-1.35196446856175,0.22024447463657,-1.35196446856175,2.33868050104447,-0.139202722509235,1.67396442153504
s92,Consensus_class_1,-1.4914903945051,-0.746581280442725,-0.66103524879084,-0.0550738138612004,0.22822504229974,-1.21630193589698,-0.505996210474847,-0.791858412611264,0.18807433883156,-0.981260192207226,-1.39272410404011,0.765688494701604,-1.097517043244,-1.36328218295957,-1.46761993343625,-1.66970305887293,-1.14818901483958,-0.4063289375207,-1.35210783982991,1.35524498106511,-1.51753130195119,0.688242322300968,-1.42473679876594,-1.30530919808849,-1.03646592940551,-1.46006353755756,1.76925797148173,-0.913959289482621,0.706458111329248,-0.963087071513292,-0.157051761407492,-0.868421481764565,-0.06206259803756,1.50440294807708,-1.41158280841501,-1.1848934946758,-1.47536669916121,-0.372377707572,-0.730363859804823,1.99074997398416,-0.815716043781279,0.800294761318933
s93,Consensus_class_1,-0.785871537063377,1.26096240269186,0.276038156643866,-0.915542065007293,0.251857590549203,-0.788828346195761,-0.212289134755556,-0.957526012905434,-1.6958966667825,-0.317759916368802,-1.1669800219285,-0.0965637282570877,-1.14927522263321,-1.46072735533396,-1.32207164355538,-1.01607007221694,-1.45355865372652,-1.20795174747759,0.682433816605,1.66934277705463,-1.6958966667825,0.46535871016188,-0.996548822887481,-1.04328008852017,-0.781463147515166,0.153845716142217,3.51026682373284,-0.294488617161491,0.416688554319282,-0.215987494971258,-0.114997915804676,1.52750241032897,-1.05267785999191,0.510881372752257,-0.869624958851555,-0.586852999879614,-0.629047683557445,0.72910727101236,-1.30047769450765,3.8109726431572,-0.878175829656984,1.33713210908639
s94,Consensus_class_1,-1.64656716005441,-1.64656716005441,-1.64656716005441,-1.7369690787897,-1.64656716005441,-1.64656716005441,-1.64656716005441,-1.64656716005441,-1.64656716005441,-1.64656716005441,-1.64656716005441,-1.38971278005447,-0.856565566264353,-1.556488259467,-1.64656716005441,-1.48233297195231,-0.60839603172874,-0.864085717950321,-1.48233297195231,-1.46704515356496,-1.19828179908211,-1.4012936697616,-1.64656716005441,-0.211094682731118,-1.58057515646035,-1.64656716005441,1.16472471141537,-0.989799843917851,0.347167414388489,-0.695605234193307,-1.51618776040428,-1.58057515646035,-1.3371404798608,1.89652712441291,-1.51618776040428,-0.864085717950321,-1.38971278005447,-0.813252303526143,-0.766195651000713,2.52216874955041,-1.18451775693617,1.18412761664181
s95,Consensus_class_1,-1.2393394020417,-0.128525290951242,-1.37872867720451,-1.33488925062262,-0.983271192292215,-1.16464137097514,-1.73596729369643,-0.786764708639857,-0.34245439949633,0.0080962099838855,-1.6701499410281,-0.0955252075779885,-1.3561231101763,-1.6701499410281,-1.34008149578581,-1.2957506531817,-0.671700763035779,-1.23529625954498,-0.23277001746069,1.11866608387289,-1.24342047190603,-0.490090414479097,-1.13778487798244,-0.790320325689546,-1.19308481523185,-0.890603903650341,2.74617634937797,-0.467644206191127,-0.929514511404737,-0.901162706630984,-1.22732009676978,-0.762411889180283,-1.29112502768846,0.405031287813103,-1.20047363126712,-1.48218394012483,-0.774473105770194,0.92922594405777,-0.815781193908766,2.1091764467026,-1.2079830446729,0.923211257593657
s96,Consensus_class_1,-1.63171763940647,0.104896764443843,-0.99053351453943,-0.751130972842131,-0.689120779344031,-1.63171763940647,-1.10259730375748,-0.99053351453943,-1.10259730375748,-0.898835218766884,-1.63171763940647,-0.0350879407404345,0.173901281756853,-1.25338164510589,-1.63171763940647,-1.25338164510589,-1.63171763940647,-0.751130972842131,0.443722729238999,1.20277928210765,-1.63171763940647,-1.63171763940647,-1.63171763940647,-0.370476743470986,-1.25338164510589,-1.63171763940647,0.334814021050462,-0.898835218766884,-0.182536482981358,-1.25338164510589,-0.370476743470986,-1.25338164510589,-0.44684783060775,2.73502478995502,-0.820284598300194,-1.63171763940647,-1.63171763940647,0.621389550215905,-0.488596926919085,3.14886944611076,-1.25338164510589,0.703747922149808
s97,Consensus_class_1,-1.67629191399543,-0.938154686145019,-1.67629191399543,-1.67629191399543,-1.22596960645096,-1.4457750491081,-1.67629191399543,-1.13512475052047,-1.67629191399543,-1.67629191399543,-1.6065177775471,-1.00313413761862,-1.49211840014101,-0.743660338752429,-1.67629191399543,-0.57433714449877,-0.65081061506411,-0.145030846755019,-1.28623583668674,0.166164431556356,-0.556170137052502,-0.990721946177075,-0.910978506287041,-0.654274736739288,-1.38220356909481,-0.0007910090683639,2.01058197996647,-1.47947846503391,-0.62873840649374,-0.194105274894231,-1.47947846503391,-0.913637772349639,-1.47947846503391,-0.528393132485118,-1.31733228844033,-1.24148450563983,-1.0772954108126,-0.563678726027328,-1.02231915589288,3.50688840451021,-1.20617623811018,-0.110751319216432
s98,Consensus_class_1,-1.75256748052252,-1.14092257726506,-0.850791829310198,-1.75256748052252,-0.77971977762992,-1.01523389801627,-1.75256748052252,-1.69147577198478,0.0272038049761973,-0.996136678941575,-0.662350324215733,-0.16618056079157,-1.1247922340512,-1.29450279990113,-0.996136678941575,-1.75256748052252,-0.829880745845499,-1.44322250356538,-0.907288049406982,0.430798959174627,-1.03500210092972,-1.50180672832599,-1.33053133219886,0.30236511652302,1.12100603318719,-1.52481594654223,1.79373435529814,-0.734564586063244,0.590555577141594,-0.815801886752363,0.498227791757806,-0.308569737209122,-0.887870607183783,1.54184502832317,-0.376985501402426,-1.25092620574717,-1.43741615410114,0.467812725402804,-1.00032531814951,1.67026217048443,-0.996136678941575,0.918771375830934
s99,Consensus_class_1,-1.38178474518037,-0.395831602844965,-1.55360395877005,-1.55360395877005,-1.43128676290081,-1.55360395877005,-1.55360395877005,-1.55360395877005,-1.55360395877005,-1.55360395877005,-1.62825208073493,-1.35057007720409,-1.461636005059,-1.47915880560091,-1.47915880560091,-1.37094000328905,-1.12153747278038,-1.06900974652446,-0.635632954346872,0.592174329125485,-1.4051146765147,2.39670108202718,-0.165505967571924,1.61261988723387,1.24610511581409,-0.0292667655657472,3.38342676912074,-0.0420080840003876,0.577709460595742,0.30310206903052,0.726406158422193,0.740438269688632,0.591475509638025,1.43502163368667,-1.24481554805496,-0.595455095155478,-1.20543948816638,1.01457156648227,-0.963933752433784,2.93406850325403,0.666394009065296,0.788410167383342
s100,Consensus_class_1,-0.780624931241959,0.766360693970851,-1.6524206805737,-1.6524206805737,-1.6524206805737,-1.6524206805737,-1.6524206805737,-1.6524206805737,-0.931152883292789,-1.23037109757711,-1.50355485249805,-1.23037109757711,-1.32196103835255,-1.18361570075302,-1.6524206805737,-1.2910656512035,-1.22421103342834,0.409957856285024,-0.768247330732483,0.984558362560679,-0.941011337460861,-0.911955445419469,-1.6524206805737,-1.47026618497684,-1.17813694490629,-1.6524206805737,-0.0226931615746404,-1.10339690062693,0.284822488436252,-1.01952476871436,-0.881371024237203,-1.12692759200066,-0.437452209463018,1.72949211532059,-1.6524206805737,-0.899519346415428,-1.6524206805737,0.771960387326987,-1.02729307661462,2.39282828618693,-1.6524206805737,1.13154294413463
s101,Consensus_class_1,-1.41775769675423,-1.15575615732914,-1.69452585851117,-1.69452585851117,-0.33345650287516,-1.69452585851117,-1.69452585851117,-1.69452585851117,-1.69452585851117,-1.69452585851117,-1.45622517999274,-1.08154479098296,-1.57855446859284,-0.658142634081758,-1.27364065587915,-1.32226240393755,-0.499095146247116,-0.743758152307786,-0.736960776066421,0.309677529207306,-0.285229343968798,0.138822587709615,-0.0490884814988986,0.332925292177264,-1.45622517999274,-0.750628944305189,1.91937234287167,-1.34469677355274,0.756028517258504,-0.989391603704286,-1.05987985274982,-0.910553843912079,-0.754787414697425,1.66880163798133,-1.32226240393755,-1.08154479098296,-1.11987735922434,0.469287874131157,-0.483215553962108,2.15842441244503,-1.18845987518325,-0.307135816939942
s102,Consensus_class_1,-1.38237050935065,-0.819437274524292,-1.52254687598706,-1.52254687598706,-1.52254687598706,-1.52254687598706,-1.52254687598706,-1.52254687598706,-1.52254687598706,-1.52254687598706,-1.47574953416322,-0.183464917907843,-0.559655588972502,-1.52254687598706,-1.52254687598706,-1.24747365783206,-1.14976186244264,-1.47574953416322,-0.274384221479316,0.882176163116815,-1.52254687598706,0.191266495656468,-0.675541204706786,-1.52254687598706,-0.857654335678487,-0.624020115022691,3.29040215782679,-1.52254687598706,-0.629631449687355,-0.31563594752463,-1.21464614563296,1.30816934635684,-1.52254687598706,1.27023660730657,-1.52254687598706,-1.52254687598706,-0.294957909614512,-0.192811202349794,-0.713338214244794,2.6076790355929,-1.52254687598706,1.38323725867401
s103,Consensus_class_1,-1.64881646483078,-1.64881646483078,-0.760547453798756,-0.236867382753169,-1.64881646483078,-1.2585053377116,-0.412757529906848,-0.9166496232526,-1.19850265109242,-1.29786118980604,-0.962769576346195,-0.867930947259664,-1.52560687623784,-1.27761765546162,-1.64881646483078,-1.58715744423256,-0.997572640084886,-1.17161944278336,-0.979885304701519,0.440232027602569,-0.690081777438134,-0.815531411524732,-1.45434553379412,-1.35498922503518,-1.27761765546162,-0.617146210777802,-0.22156446058096,-1.64881646483078,-1.20652265832019,-1.13596535399023,-0.892827668331485,-1.64881646483078,-1.64881646483078,1.50649554062057,-0.629431865639159,-0.934635382862471,-1.64881646483078,-1.12581211916775,-0.921091720150785,2.84075257116547,-0.748789215763823,-0.196288592235102
s104,Consensus_class_1,-0.569867831382697,-0.569867831382697,-0.569867831382697,1.31899512475775,-0.569867831382697,-0.569867831382697,1.31899512475775,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,2.96232798218584,-0.569867831382697,1.31899512475775,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,-0.569867831382697,2.30504221643616,-0.569867831382697,1.98404174096073,-0.569867831382697,-0.569867831382697
s105,Consensus_class_1,-1.53187804078934,-0.828460834863381,0.718562656663654,0.656972041258264,0.762644103461312,-0.79089927157322,0.317654535525948,-0.0310830403777642,0.38238742454966,-1.08180393105434,-1.26998123107707,-0.307371798168786,-1.53187804078934,-0.98635753564522,-1.53187804078934,-1.54635913647967,-0.0418779735370982,-0.931492917499048,-1.57841619962696,0.351884965415016,-1.78722809132708,-0.843503795628883,0.869893012284975,-0.665738338788548,-1.34890149258909,-1.10486318946947,1.81207444882288,-1.56180080125879,-0.199768517037306,-0.81959947121101,-1.45857046206739,-0.843503795628883,-1.59651204432865,0.676781926016754,-1.70176122020259,-1.35688457249165,-1.78722809132708,-0.307371798168786,-1.03835437472336,2.94040397446365,-1.53187804078934,1.00644684841124
s106,Consensus_class_1,-1.17456273498558,0.122819289084029,0.202013082699705,0.117386714363047,0.905204441066675,-0.888210529719619,-0.493034148694672,-0.743125483011265,-0.570370313892099,-0.282649680386079,-0.538096879062946,0.953955299630568,-1.31648575269428,-0.605880447372507,-0.668285120310194,-1.62992542123477,0.356086550603053,-0.438864146526261,-0.13960245287248,-0.393425218794828,-1.54287072786288,2.79545292772379,0.930181019846207,-0.86080799194855,-0.839242745098394,-0.453350570048166,2.54976792155591,-0.999672736584192,0.768007857294336,-0.0514200666189603,-1.03439755595767,0.51968174122106,0.609161008307049,0.498609190822196,-0.464076131749351,-1.37880127542892,-1.35266541903802,-0.349564284283694,-1.08191181016252,0.954151908183031,0.2798918339866,1.56598126377265
